level	O
.	O

I	O
stopped	O
Lipitor	B-Drug
for	O
a	O
few	O
days	O
before	O
now	O
and	O
the	O
pain	O
did	O
not	O
subside	O
.	O

I	O
now	O
know	O
from	O
this	O
site	O
that	O
it	O
takes	O
longer	O
to	O
recover	O
then	O
a	O
few	O
days	O
.	O

This	O
has	O
caused	O
me	O
to	O
miss	O
out	O
on	O
my	O
Summer	O
Vacation	O
with	O
Family	O
.	O

ldl	O
is	O
still	O
too	O
high	O
.	O

Dr	O
has	O
added	O
zetia	B-Drug
and	O
I	O
will	O
switch	O
to	O
vytorin	B-Drug
in	O
August	O
and	O
have	O
the	O
blood	O
work	O
in	O
October	O
so	O
see	O
if	O
its	O
working	O
.	O

Heart	B-Disease
attack	I-Disease
in	O
1991	O
and	O
quadruple	O
bypass	O
in	O
2002	O
.	O

Started	O
with	O
10mg	O
in	O
2001	O
and	O
increased	O
to	O
40mg	O
after	O
the	O
bypass	O
surgery	O
.	O

After	O
3	O
years	O
,	O
I	O
have	O
very	B-Disease
painful	I-Disease
muscle	I-Disease
aches	I-Disease
in	I-Disease
the	I-Disease
neck	I-Disease
and	O
back	O
,	O
pain	B-Disease
in	I-Disease
my	I-Disease
knee	I-Disease
,	O
severe	B-Disease
headaches	I-Disease
(	O
getting	O
worse	O
),	O
pain	B-Disease
in	I-Disease
leg	I-Disease
muscles	I-Disease
.	O

Interestingly	O
,	O
my	O
new	O
doc	O
took	O
me	O
off	O
lipitor	B-Drug
a	O
week	O
ago	O
.	O

I	O
thought	O
I	O
had	O
a	O
severe	O
medical	O
problem	O
like	O
fibromyalgia	B-Disease
,	O
brain	B-Disease
tumor	I-Disease
,	O
etc	O
Within	O
this	O
week	O
,	O
a	O
lot	O
of	O
my	O
muscle	B-Disease
pain	I-Disease
has	O
gone	O
away	O
.	O

The	O
tightening	B-Disease
of	I-Disease
neck	I-Disease
muscles	I-Disease
was	O
causing	O
headaches	B-Disease
.	O

I	O
am	O
now	O
headache	B-Disease
free	O
!!	O

Hope	O
I	O
continue	O
to	O
improve	O
---	O
will	O
have	O
to	O
now	O
address	O
cholesterol	O
as	O
it	O
worked	O
wonders	O
with	O
that	O
.	O

I	O
have	O
been	O
on	O
Lipitor	B-Drug
40mg	I-Drug
.	O

for	O
2	O
years	O
.	O

GREAT	O
results	O
.	O

Went	O
from	O
256	O
to	O
135	O
and	O
LDL	O
from	O
201	O
to	O
65	O
.	O

In	O
the	O
past	O
3	O
weeks	O
,	O
I	O
have	O
been	O
experiancing	O
TERRIBLE	B-Disease
abdominal	I-Disease
pain	I-Disease
,	O
shortness	B-Disease
of	I-Disease
breath	I-Disease
,	O
and	O
EXTREME	B-Disease
muscle	I-Disease
pains	I-Disease
.	O

I	O
'	O
m	O
a	O
pharmacist	O
,	O
so	O
I	O
know	O
all	O
to	O
well	O
what	O
these	O
side	O
effects	O
are	O
from	O
.	O

I	O
'	O
ve	O
stopped	O
taking	O
it	O
,	O
but	O
the	O
effects	O
are	O
a	O
slow	O
go	O
.	O

I	O
would	O
NOT	O
reccomend	O
lipitor	B-Drug
to	O
anyone	O
.	O

Tiredness	B-Disease
,	O
both	O
physical	O
and	O
mental	O
.	O

Brain	B-Disease
fog	I-Disease
.	O

Progressively	O
got	O
worse	O
over	O
course	O
of	O
treatment	O
.	O

When	O
I	O
started	O
taking	O
it	O
,	O
no	O
immediate	O
side	O
effects	O
.	O

I	O
'	O
d	O
assumed	O
that	O
the	O
tiredness	B-Disease
was	O
just	O
one	O
of	O
those	O
things	O
that	O
happens	O
with	O
age	O
,	O
like	O
needing	O
reading	O
glasses	O
,	O
or	O
joints	B-Disease
aching	I-Disease
in	O
the	O
cold	O
.	O

Discovered	O
otherwise	O
when	O
I	O
left	O
my	O
Lipitor	B-Drug
at	O
a	O
friend	O
'	O
s	O
house	O
,	O
asked	O
her	O
to	O
post	O
it	O
back	O
to	O
me	O
.	O

By	O
the	O
time	O
it	O
arrived	O
a	O
few	O
days	O
later	O
I	O
was	O
feeling	O
better	O
than	O
I	O
had	O
for	O
months	O
.	O

Had	O
previously	O
been	O
on	O
Pravastatin	B-Drug
,	O
my	O
doc	O
switched	O
me	O
because	O
cholesterol	O
was	O
still	O
too	O
high	O
,	O
but	O
it	O
didn	O
'	O
t	O
have	O
these	O
side	O
-	O
effects	O
either	O
.	O

Will	O
ask	O
about	O
whether	O
any	O
point	O
in	O
switching	O
back	O
but	O
won	O
'	O
t	O
take	O
Lipitor	B-Drug
again	O
.	O

Frankly	O
prefer	O
quality	O
of	O
life	O
to	O
quantity	O
!.	O

Severe	B-Disease
pain	I-Disease
in	I-Disease
right	I-Disease
heel	I-Disease
and	O
related	O
tendons	O
.	O

Muscle	O
cramping	O
in	O
left	O
lower	O
leg	O
.	O

Took	O
10	O
mg	O
daily	O
for	O
four	O
months	O
,	O
then	O
finally	O
had	O
to	O
stop	O
due	O
to	O
inablity	B-Disease
to	I-Disease
walk	I-Disease
down	O
stairs	O
due	O
to	O
the	O
pain	B-Disease
(	O
I	O
am	O
41	O
,	O
and	O
run	O
a	O
5k	O
every	O
day	O
,	O
so	O
this	O
should	O
not	O
be	O
the	O
case	O
).	O

Under	O
doctor	O
'	O
s	O
orders	O
am	O
to	O
wait	O
for	O
full	O
muscle	O
recovery	O
,	O
then	O
try	O
again	O
at	O
1	O
/	O
2	O
dosage	O
.	O

if	O
pain	B-Disease
returns	O
I	O
will	O
have	O
to	O
seek	O
other	O
alternatives	O
besides	O
Lipitor	B-Drug
.	O

The	O
drug	O
did	O
knock	O
my	O
cholesteral	O
down	O
by	O
55	O
%,	O
so	O
I	O
have	O
motivation	O
to	O
try	O
and	O
make	O
it	O
work	O
.	O

I	O
have	O
been	O
on	O
Lipitor	B-Drug
for	O
over	O
a	O
year	O
and	O
it	O
did	O
lower	O
my	O
cholesterol	O
from	O
299	O
to	O
220	O
,	O
but	O
I	O
,	O
too	O
,	O
have	O
been	O
having	O
side	O
effects	O
,	O
I	O
guess	O
now	O
,	O
that	O
might	O
be	O
attributed	O
to	O
Lipitor	B-Drug
.	O

I	O
have	O
this	O
weird	O
dizzy	B-Disease
/	O
vertigo	B-Disease
/	O
un	B-Disease
-	I-Disease
balanced	I-Disease
-	I-Disease
type	I-Disease
feeling	I-Disease
sometimes	O
.	O

It	O
is	O
a	O
feeling	O
like	O
I	O
need	O
to	O
hold	O
on	O
to	O
something	O
,	O
in	O
order	O
to	O
make	O
my	O
walk	O
across	O
a	O
large	O
area	O
,	O
like	O
an	O
airport	O
.	O

(	O
I	O
fly	O
alot	O
,	O
so	O
I	O
walk	O
throught	O
a	O
lot	O
of	O
airports	O
.)	O

I	O
also	O
have	O
a	O
lot	O
of	O
problems	O
with	O
frequent	B-Disease
bowel	I-Disease
movements	I-Disease
.	O

I	O
also	O
have	O
arthritic	B-Disease
knees	I-Disease
,	O
hands	O
that	O
are	O
numb	O
and	O
tingling	O
at	O
times	O
.	O

I	O
think	O
since	O
being	O
on	O
this	O
drug	O
,	O
my	O
arms	B-Disease
are	I-Disease
always	I-Disease
falling	I-Disease
asleep	I-Disease
while	O
I	O
'	O
m	O
sleeping	O
.	O

I	O
don	O
'	O
t	O
know	O
whether	O
all	O
this	O
is	O
related	O
to	O
being	O
on	O
Lipitor	B-Drug
,	O
but	O
after	O
reading	O
some	O
of	O
this	O
posts	O
on	O
this	O
site	O
,	O
it	O
is	O
beginning	O
to	O
make	O
me	O
wonder	O
!.	O

STATIN	O
DRUG	O
DAMAGE	O
CLAIM	O
Last	O
week	O
two	O
personal	O
injury	O
lawsuits	O
were	O
filed	O
against	O
Pfizer	O
Inc	O
.,	O
the	O
manufacturer	O
of	O
the	O
cholesterol	O
-	O
lowering	O
drug	O
,	O
Lipitor	B-Drug
.	O

http	O
://	O
biz	O
.	O
yahoo	O
.	O
com	O
/	O
prnews	O
/	O
060608	O
/	O
nyth079a	O
.	O
html	O
?.	O
v	O
=	O
2	O
If	O
you	O
have	O
taken	O
Lipitor	B-Drug
or	O
any	O
other	O
cholesterol	O
-	O
lowering	O
drug	O
(	O
statin	O
),	O
believe	O
that	O
you	O
suffered	O
serious	O
side	O
effects	O
as	O
a	O
result	O
and	O
feel	O
that	O
you	O
were	O
not	O
informed	O
adequately	O
about	O
these	O
risks	O
,	O
please	O
respond	O
promptly	O
with	O
the	O
following	O
information	O
:	O
First	O
name	O
:	O
Last	O
name	O
:	O
Street	O
address	O
:	O
City	O
:	O
State	O
:	O
Zip	O
Code	O
:	O
Country	O
:	O
E	O
-	O
mail	O
:	O
Telephone	O
Day	O
/	O
Evening	O
:	O
Age	O
:	O
Male	O
/	O
Female	O
:	O
Name	O
of	O
statin	O
used	O
:	O
(	O
Lipitor	B-Drug
,	O
Zocor	B-Drug
,	O
Crestor	B-Drug
,	O
Mevacor	B-Drug
,	O
Pravachol	B-Drug
,	O
Lescol	B-Drug
or	O
Vytorin	B-Drug
)	O
Date	O
statin	O
started	O
:	O
Date	O
symptoms	O
began	O
:	O
Date	O
statin	O
stopped	O
:	O
Describe	O
any	O
changes	O
in	O
the	O
type	O
of	O
statin	O
taken	O
:	O
Brief	O
description	O
of	O
your	O
symptoms	O
(	O
fifty	O
words	O
or	O
less	O
):	O
Were	O
your	O
symptoms	O
primarily	O
memory	B-Disease
loss	I-Disease
/	O
confusion	O
,	O
muscle	B-Disease
aches	I-Disease
and	O
pain	B-Disease
,	O
loss	B-Disease
of	I-Disease
ne	I-Disease
.	O

Developed	O
higher	O
levels	O
of	O
muscular	B-Disease
aches	I-Disease
and	I-Disease
pains	I-Disease
including	O
joint	B-Disease
discomfort	I-Disease
all	O
over	O
the	O
body	O
with	O
a	O
stronger	O
concentration	O
in	O
legs	O
,	O
ankles	O
and	O
feet	O
also	O
a	O
heaviness	B-Disease
.	O

Constant	O
feeling	O
of	O
fatigue	B-Disease
.	O

Struggling	O
with	O
minimal	O
weight	B-Disease
gain	I-Disease
,	O
up	O
and	O
down	O
.	O

Some	O
depression	B-Disease
but	O
could	O
be	O
related	O
to	O
onset	O
of	O
menopause	B-Disease
.	O

Some	O
frequent	O
upper	B-Disease
abdominal	I-Disease
discomfort	I-Disease
.	O

Intitally	O
was	O
placed	O
on	O
Crestor	B-Drug
in	O
conjunction	O
with	O
excercise	O
and	O
lifestyle	O
change	O
and	O
developed	O
severe	B-Disease
polyathralgia	I-Disease
in	I-Disease
ankles	I-Disease
and	O
leg	O
joints	O
,	O
to	O
the	O
point	O
of	O
not	O
being	O
able	O
to	O
walk	O
and	O
no	O
significant	O
reduction	O
in	O
cholesterol	O
.	O

Stopped	O
cholesterol	O
lowering	O
drugs	O
for	O
one	O
year	O
under	O
Dr	O
'	O
s	O
recommendation	O
,	O
with	O
excercise	O
and	O
lifestyle	O
change	O
warranting	O
no	O
positive	O
results	O
.	O

Taking	O
Lipitor	B-Drug
at	O
present	O
and	O
have	O
been	O
for	O
six	O
months	O
with	O
significant	O
positive	O
results	O
after	O
three	O
months	O
,	O
also	O
in	O
conjunction	O
with	O
excercise	O
and	O
lifestyle	O
change	O
.	O

Dr	O
and	O
I	O
have	O
agreed	O
to	O
continue	O
use	O
of	O
Lipitor	B-Drug
unless	O
symptoms	O
worsen	O
,	O
will	O
discuss	O
other	O
options	O
at	O
that	O
junction	O
.	O

Quite	O
satisfied	O
with	O
Lipitors	B-Drug
ability	O
to	O
lower	O
my	O
cholesterol	O
.	O

Discourage	O
with	O
the	O
side	O
effects	O
as	O
they	O
have	O
seemed	O
to	O
have	O
worsen	O
.	O

Family	O
history	O
of	O
Heart	B-Disease
desease	I-Disease
,	O
diabetes	B-Disease
,	O
and	O
high	B-Disease
blood	I-Disease
pressure	I-Disease
,	O
all	O
of	O
which	O
I	O
have	O
not	O
inherited	O
so	O
far	O
,	O
thank	O
G	O
-	O
d	O
.	O

So	O
for	O
now	O
I	O
stay	O
on	O
Lipitor	B-Drug
with	O
the	O
hope	O
that	O
my	O
symptoms	O
will	O
disapear	O
.	O

My	O
Cholesterol	O
is	O
.	O

I	O
used	O
to	O
take	O
Provachol	B-Drug
(	O
sp	O
?	O

)	O
but	O
I	O
found	O
it	O
caused	O
extreme	B-Disease
bloating	I-Disease
.	O

It	O
also	O
seem	O
to	O
increase	B-Disease
my	I-Disease
heart	I-Disease
rate	I-Disease
therefore	O
could	B-Disease
not	I-Disease
sleep	I-Disease
well	I-Disease
.	O

I	O
requested	O
to	O
take	O
Lipitor	B-Drug
(	O
10mg	O
).	O

I	O
have	O
been	O
taking	O
it	O
for	O
about	O
three	O
months	O
now	O
.	O

I	O
will	O
go	O
for	O
a	O
blood	O
test	O
within	O
a	O
few	O
days	O
so	O
we	O
'	O
ll	O
see	O
how	O
good	O
it	O
did	O
its	O
job	O
.	O

As	O
far	O
as	O
side	O
effects	O
are	O
concerned	O
,	O
I	O
find	O
that	O
Lipitor	B-Drug
also	O
causes	O
bloating	B-Disease
and	O
a	O
great	O
deal	O
of	O
gas	B-Disease
build	O
up	O
although	O
not	O
as	O
badly	O
as	O
my	O
previous	O
medication	O
.	O

I	O
'	O
m	O
finding	O
it	O
difficult	O
to	O
fit	O
into	O
my	O
clothes	O
due	O
to	O
the	O
bloating	B-Disease
.	O

I	O
also	O
find	O
that	O
it	O
makes	O
me	O
a	O
bit	O
drowsy	B-Disease
,	O
almost	O
like	O
a	O
sleeping	O
pill	O
.	O

I	O
therefore	O
take	O
it	O
at	O
bedtime	O
but	O
my	O
sleep	B-Disease
is	I-Disease
not	I-Disease
very	I-Disease
sound	I-Disease
and	O
therefore	O
not	O
refreshing	O
.	O

I	O
developed	O
a	O
pain	O
that	O
seems	O
to	O
originate	O
at	O
the	O
base	O
of	O
my	O
neck	O
,	O
travel	O
down	O
to	O
my	O
shoulder	O
blades	O
and	O
then	O
run	O
to	O
my	O
shoulders	O
,	O
elbow	O
and	O
wrist	O
.	O

I	O
first	O
attributed	O
this	O
to	O
work	O
stress	O
because	O
I	O
do	O
a	O
great	O
deal	O
of	O
computer	O
work	O
.	O

I	O
thought	O
perhaps	O
that	O
I	O
was	O
getting	O
tendonitis	B-Disease
looking	O
at	O
th	O
.	O

I	O
have	O
begun	O
to	O
take	O
charge	O
of	O
fighting	O
back	O
against	O
the	O
side	O
effects	O
and	O
have	O
been	O
taking	O
multivitamins	O
,	O
B	B-Drug
complex	I-Drug
,	O
CoQ10	B-Drug
,	O
and	O
GasX	B-Drug
for	O
bloating	B-Disease
.	O

I	O
can	O
honestly	O
say	O
that	O
today	O
is	O
the	O
first	O
day	O
in	O
months	O
that	O
I	O
have	O
felt	O
really	O
well	O
.	O

very	O
little	O
gas	B-Disease
,	O
almost	O
no	O
pain	B-Disease
.	O

I	O
'	O
ll	O
keep	O
tabs	O
on	O
this	O
and	O
will	O
report	O
back	O
on	O
my	O
ldh	O
levels	O
.	O

My	O
father	O
used	O
to	O
take	O
this	O
drug	O
and	O
he	O
also	O
experienced	O
bloating	B-Disease
and	O
gas	B-Disease
.	O

He	O
took	O
Tums	O
to	O
alliviate	O
stomach	B-Disease
upsets	I-Disease
and	O
also	O
cut	O
his	O
Lipitor	B-Drug
dose	O
in	O
half	O
.	O

The	O
drug	O
worked	O
well	O
to	O
lower	O
my	O
cholestorol	O
from	O
8	O
.	O
5	O
to	O
<	O
3	O
.	O

Of	O
late	O
I	O
have	O
ben	O
getting	O
pain	B-Disease
on	I-Disease
the	I-Disease
sole	I-Disease
of	I-Disease
my	I-Disease
feet	I-Disease
and	O
find	O
it	O
dificult	B-Disease
to	I-Disease
stand	I-Disease
or	I-Disease
walk	I-Disease
for	I-Disease
too	I-Disease
long	I-Disease
.	O

Hands	O
are	O
also	O
tender	O
and	O
tingle	O
,	O
Often	O
forgetful	B-Disease
and	O
tired	B-Disease
to	O
point	O
of	O
lacking	O
energy	O
to	O
exercise	O
.	O

Lack	B-Disease
libido	I-Disease
.	O

I	O
also	O
feel	B-Disease
hot	I-Disease
and	O
am	O
more	O
sensitive	B-Disease
to	I-Disease
sunlight	I-Disease
.	O

After	O
reading	O
similar	O
comments	O
,	O
I	O
am	O
off	O
to	O
see	O
my	O
doctor	O
to	O
change	O
medication	O
.	O

My	O
mother	O
started	O
taking	O
40	O
mg	O
.	O

of	O
Lipitor	B-Drug
3	O
months	O
ago	O
.	O

During	O
the	O
first	O
month	O
she	O
complained	O
about	O
her	O
head	B-Disease
hurting	I-Disease
.	O

She	O
began	O
getting	O
very	B-Disease
confused	I-Disease
.	O

She	O
was	O
always	O
exhausted	B-Disease
,	O
falling	B-Disease
asleep	I-Disease
all	I-Disease
the	I-Disease
time	I-Disease
.	O

Complained	O
about	O
her	O
legs	B-Disease
always	I-Disease
feeling	I-Disease
like	I-Disease
lead	I-Disease
.	O

Within	O
the	O
last	O
six	O
weeks	O
,	O
her	O
physical	O
health	O
has	O
deteriorated	O
to	O
the	O
point	O
of	O
her	O
being	O
confined	O
to	O
a	O
wheelchair	O
,	O
in	O
constant	O
pain	O
with	O
her	O
shoulders	O
,	O
knees	O
,	O
and	O
a	O
feeling	O
like	O
her	O
whole	B-Disease
body	I-Disease
hurts	I-Disease
.	O

She	O
shakes	O
as	O
if	O
she	O
has	O
Parkinsons	B-Disease
.	O

If	O
I	O
had	O
not	O
seen	O
the	O
news	O
recently	O
about	O
the	O
two	O
men	O
suing	O
Pfizer	O
over	O
what	O
Lipitor	B-Drug
had	O
done	O
to	O
their	O
lives	O
,	O
I	O
wouldn	O
'	O
t	O
have	O
even	O
thought	O
about	O
that	O
being	O
the	O
cause	O
.	O

Finding	O
this	O
website	O
confirmed	O
it	O
.	O

I	O
have	O
taken	O
her	O
off	O
the	O
Lipitor	B-Drug
,	O
and	O
am	O
hoping	O
that	O
alot	O
of	O
her	O
pain	B-Disease
and	O
fatigue	B-Disease
and	O
muscle	B-Disease
problems	I-Disease
will	O
start	O
to	O
get	O
better	O
,	O
although	O
it	O
scares	O
me	O
that	O
alot	O
of	O
people	O
are	O
saying	O
they	O
haven	O
'	O
t	O
improved	O
.	O

I	O
wish	O
I	O
had	O
know	O
about	O
this	O
a	O
week	O
after	O
she	O
started	O
with	O
the	O
symptoms	O
.	O

I	O
would	O
NEVER	O
recommend	O
this	O
drug	O
to	O
anyone	O
!	O

It	O
has	O
ruined	O
whatever	O
years	O
my	O
mother	O
had	O
left	O
to	O
enjoy	O
life	O
-	O
she	O
was	O
very	O
active	O
for	O
her	O
age	O
-	O
now	O
she	O
'	O
s	O
in	O
a	O
wheelchair	O
.	O

Aching	B-Disease
over	I-Disease
my	I-Disease
entire	I-Disease
body	I-Disease
,	O
extreme	B-Disease
fatigue	I-Disease
,	O
stiffness	B-Disease
when	O
getting	O
up	O
in	O
the	O
morning	O
or	O
getting	O
up	O
after	O
being	O
off	O
my	O
feet	O
for	O
awhile	O
.	O

Doctors	O
make	O
me	O
feel	O
like	O
I	O
am	O
crazy	O
.	O

Also	O
had	O
severe	B-Disease
depression	I-Disease
.	O

Have	O
taken	O
2	O
-	O
3	O
different	O
statins	O
.	O

Like	O
others	O
who	O
have	O
written	O
in	O
,	O
I	O
have	O
felt	O
as	O
though	O
I	O
am	O
100	O
yrs	O
.	O

old	O
.	O

There	O
is	O
a	O
wonderful	O
website	O
Spacedoc	O
.	O
net	O
with	O
much	O
information	O
on	O
the	O
statins	O
,	O
and	O
he	O
has	O
published	O
a	O
book	O
as	O
well	O
on	O
the	O
serious	O
side	O
effects	O
of	O
the	O
statins	O
.	O

LONG	O
TERM	O
.	O

LEG	B-Disease
CRAMPS	I-Disease
UNABLE	B-Disease
TO	I-Disease
WALK	I-Disease
,	O
VERTIGO	B-Disease
POSS	O
INDUCED	O
BY	O
NECK	B-Disease
MUSCEL	I-Disease
PROBLEMS	I-Disease
,	O
EXTREME	B-Disease
ZOMBIE	I-Disease
LIKE	I-Disease
STATE	I-Disease
,	O
EXTREME	B-Disease
TIREDNESS	I-Disease
INTERMITTANT	O
.	O

PARTIAL	B-Disease
LOSS	I-Disease
OF	I-Disease
SIGHT	I-Disease
,	O
VERTIGO	B-Disease
,	O
SEX	B-Disease
DRIVE	I-Disease
GONE	I-Disease
LOSS	B-Disease
OF	I-Disease
HAIR	I-Disease
MISC	O
MUSCEL	B-Disease
PAIN	I-Disease
.	O

SUGEST	O
CONTINUOUS	O
MODEST	O
HYDRATION	O
,	O
PLUS	O
C	B-Drug
Q10	I-Drug
AFTER	O
QUITTING	O
DRUG	O
.	O

DO	O
NOT	O
TRY	O
TO	O
EXERCISE	O
MUS	O
UNTILL	O
PAIN	B-Disease
IS	O
GONE	O
,	O
THREE	O
DAYS	O
AFTER	O
QUITTING	O
LIP	B-Drug
GOT	O
STRONG	O
RELIEF	O
FOR	O
3	O
WEEKS	O
THEN	O
A	O
RELAPSE	O
WITH	O
SLIGHTLY	O
CHANGED	O
SYMPTONS	O
,	O
MORE	O
VERTIGO	B-Disease
,	O
CRAMPS	B-Disease
SYMPTONS	O
LESSENING	O
AFTER	O
12	O
WEEKS	O
.	O

BEEN	O
TO	O
HELL	O
AND	O
BACK	O
.	O
NO	O
HELP	O
FR	O
DR	O
OR	O
PHIZER	O
,	O
I	O
AM	O
VERY	O
BITTER	O
AT	O
MED	O
PEOPLE	O
THEY	O
WERE	O
OF	O
NO	O
HELP	O
IN	O
THIS	O
ORDEAL	O
,	O
THEY	O
WERE	O
HELPING	O
PHIZER	O
.	O

Intense	O
and	O
constant	O
pain	O
in	O
my	O
legs	O
and	O
arms	O
.	O

Legs	O
were	O
also	O
very	O
painful	O
to	O
the	O
touch	O
.	O

Pain	O
relievers	O
didn	O
'	O
t	O
help	O
.	O

I	O
was	O
tired	B-Disease
all	I-Disease
the	I-Disease
time	I-Disease
,	O
couldn	B-Disease
'	I-Disease
t	I-Disease
sleep	I-Disease
,	O
loss	B-Disease
of	I-Disease
sexual	I-Disease
desire	I-Disease
.	O

My	O
Dr	O
sent	O
me	O
to	O
a	O
Rheumatologist	O
as	O
he	O
suspected	O
that	O
I	O
had	O
Lupus	B-Disease
.	O

Within	O
2	O
days	O
of	O
stopping	O
the	O
Lipitor	B-Drug
,	O
my	O
symptoms	O
began	O
to	O
subside	O
.	O

The	O
leg	B-Disease
pain	I-Disease
is	O
gone	O
,	O
I	O
have	O
lots	O
of	O
energy	O
and	O
I	O
can	O
sleep	O
again	O
.	O

What	O
a	O
concept	O
!!.	O

It	O
did	O
significantly	O
and	O
quickly	O
lower	O
my	O
cholesterol	O
numbers	O
,	O
but	O
they	O
would	O
immediately	O
go	O
back	O
up	O
as	O
soon	O
as	O
I	O
went	O
off	O
of	O
it	O
.	O

I	O
eat	O
steel	O
-	O
cut	O
oats	O
every	O
day	O
and	O
using	O
natural	O
products	O
like	O
red	B-Drug
yeast	I-Drug
rice	I-Drug
,	O
lecithin	B-Drug
granules	I-Drug
&	O
garlic	O
.	O

muscle	B-Disease
weakness	I-Disease
,	O
extreme	B-Disease
fatigue	I-Disease
,	O
can	B-Disease
'	I-Disease
t	I-Disease
sleep	I-Disease
good	O
,	O
muscle	B-Disease
aches	I-Disease
and	I-Disease
pain	I-Disease
.	O

I	O
am	O
going	O
to	O
quit	O
taking	O
it	O
.	O

this	O
was	O
the	O
last	O
shot	O
at	O
using	O
a	O
statin	O
to	O
reduce	O
cholesterol	O
ldl	O
.	O

I	O
have	O
tried	O
all	O
the	O
statin	O
drugs	O
,	O
you	O
know	O
the	O
very	O
expensive	O
drug	O
of	O
choice	O
for	O
all	O
the	O
doc	O
'	O
s	O
out	O
there	O
.	O

For	O
all	O
of	O
you	O
who	O
now	O
have	O
extremely	O
low	O
LDL	O
and	O
a	O
bad	O
case	O
of	O
joint	O
pain	O
to	O
the	O
extent	O
that	O
it	O
is	O
very	O
arthritic	O
or	O
having	O
bad	O
muscle	B-Disease
cramps	I-Disease
that	O
you	O
never	O
got	O
prior	O
to	O
the	O
drug	O
,	O
it	O
is	O
from	O
the	O
statins	O
.	O

The	O
drug	O
is	O
able	O
to	O
decrease	O
LDL	O
through	O
a	O
mechanism	O
which	O
also	O
destroys	O
and	O
depletes	O
your	O
bodies	O
ability	O
to	O
make	O
CoQ10	O
.	O

This	O
is	O
necessary	O
for	O
they	O
health	O
of	O
muscles	O
and	O
joints	O
(	O
that	O
'	O
s	O
why	O
you	O
are	O
experiencing	O
the	O
joint	B-Disease
pains	I-Disease
and	O
numbness	B-Disease
).	O

Remember	O
your	O
heart	O
is	O
a	O
muscle	O
,	O
guess	O
what	O
is	O
happening	O
to	O
it	O
with	O
the	O
depletion	O
of	O
the	O
CoQ10	O
???	O

If	O
you	O
do	O
some	O
research	O
on	O
the	O
internet	O
,	O
you	O
will	O
find	O
that	O
all	O
these	O
statins	O
make	O
no	O
claims	O
/	O
nor	O
have	O
studies	O
shown	O
them	O
to	O
reduce	O
heart	B-Disease
attacks	I-Disease
,	O
but	O
they	O
cause	O
muscle	B-Disease
problems	I-Disease
i	O
.	O
e	O
.	O

your	O
heart	O
,	O
this	O
is	O
based	O
on	O
the	O
fact	O
that	O
they	O
put	O
younger	O
and	O
younger	O
people	O
on	O
these	O
drugs	O
and	O
.	O

I	O
would	O
recommend	O
that	O
you	O
do	O
your	O
own	O
research	O
versus	O
just	O
listening	O
to	O
the	O
doctor	O
who	O
wants	O
your	O
LDL	O
down	O
to	O
like	O
below	O
130	O
,	O
neurosurgeons	O
,	O
who	O
have	O
studied	O
this	O
would	O
tell	O
you	O
not	O
to	O
get	O
it	O
all	O
too	O
low	O
.	O

And	O
just	O
because	O
your	O
test	O
come	O
back	O
and	O
show	O
your	O
liver	O
functions	O
are	O
fine	O
and	O
don	O
'	O
t	O
show	O
any	O
broken	O
down	O
muscle	O
toxins	O
in	O
the	O
blood	O
doesn	O
'	O
t	O
mean	O
the	O
lack	O
of	O
CoQ10	O
isn	O
'	O
t	O
breaking	O
down	O
and	O
damaging	B-Disease
your	I-Disease
muscles	I-Disease
very	O
slowly	O
.	O

Mine	O
always	O
showed	O
fine	O
and	O
I	O
had	O
severe	B-Disease
arthritis	I-Disease
symptoms	I-Disease
in	I-Disease
knees	I-Disease
and	O
hip	O
joints	O
(	O
never	O
had	O
this	O
in	O
my	O
life	O
before	O
statins	O
)	O
and	O
bad	O
muscle	B-Disease
cramps	I-Disease
(	O
also	O
never	O
got	O
those	O
until	O
statins	O
).	O

Granted	O
is	O
you	O
have	O
high	O
blood	O
pressure	O
,	O
high	B-Disease
LDL	I-Disease
,	O
over	B-Disease
weight	I-Disease
and	O
maybe	O
smoke	O
,	O
then	O
you	O
probably	O
need	O
something	O
to	O
lower	O
the	O
LDL	O
,	O
if	O
you	O
only	O
have	O
high	O
LDL	O
,	O
you	O
don	O
'	O
t	O
.	O

Read	O
the	O
drug	O
company	O
studies	O
,	O
they	O
even	O
say	O
it	O
may	O
help	O
prevent	O
a	O
heart	B-Disease
attack	I-Disease
when	O
you	O
have	O
3	O
of	O
the	O
aforementioned	O
risk	O
factors	O
.	O

I	O
called	O
in	O
a	O
refill	O
for	O
Lexapro	B-Drug
and	O
they	O
refilled	O
it	O
with	O
LIPITOR	B-Drug
by	O
mistake	O
.	O

I	O
went	O
through	O
nearly	O
that	O
whole	O
bottle	O
of	O
Lipitor	B-Drug
before	O
realizing	O
the	O
mistake	O
.	O

The	O
side	O
effects	O
of	O
this	O
drug	O
was	O
that	O
my	O
MUSCLES	B-Disease
ACHED	I-Disease
so	O
bad	O
and	O
my	O
JOINTS	B-Disease
HURT	I-Disease
and	O
I	O
felt	O
like	O
an	O
85	O
